"invoice_id","city","category","unit_price","quantity","sale_date","sale_time","payment_method","rating"
1087,"Houston","Home and lifestyle","76.00",2,"2022-11-02","12:25:00","Ewallet","9.00"
1088,"Huntsville","Fashion accessories","59.00",1,"2022-07-07","21:39:00","Ewallet","5.00"
1089,"Farmers Branch","Home and lifestyle","33.00",3,"2021-05-28","13:05:00","Ewallet","6.00"
1090,"Brownwood","Fashion accessories","41.00",1,"2023-03-04","20:24:00","Ewallet","9.00"
1091,"Haltom City","Home and lifestyle","21.00",3,"2023-08-12","19:45:00","Ewallet","8.00"
1092,"San Antonio","Fashion accessories","26.00",3,"2020-09-07","13:42:00","Ewallet","6.00"
1093,"North Richland Hills","Home and lifestyle","52.00",1,"2022-09-21","08:24:00","Ewallet","4.00"
1094,"La Porte","Fashion accessories","16.00",1,"2022-10-24","18:57:00","Ewallet","9.00"
1095,"Laredo","Home and lifestyle","34.00",1,"2021-09-23","07:31:00","Ewallet","6.00"
1096,"Little Elm","Fashion accessories","17.00",1,"2023-02-05","07:31:00","Ewallet","8.00"
1097,"Brownwood","Home and lifestyle","51.00",2,"2021-01-23","06:49:00","Ewallet","6.00"
1098,"Rosenberg","Fashion accessories","69.00",2,"2023-05-01","15:48:00","Ewallet","9.00"
1099,"Rosenberg","Home and lifestyle","44.00",2,"2020-02-21","14:36:00","Ewallet","4.00"
1100,"Flower Mound","Fashion accessories","49.00",3,"2020-04-19","14:03:00","Ewallet","9.00"
1101,"Hurst","Home and lifestyle","26.00",1,"2022-03-03","11:49:00","Ewallet","7.00"
1102,"Lufkin","Fashion accessories","63.00",1,"2023-04-13","08:31:00","Ewallet","5.00"
1103,"Midland","Home and lifestyle","84.00",3,"2020-08-28","15:35:00","Ewallet","6.00"
1104,"Lewisville","Fashion accessories","68.00",3,"2021-02-18","18:47:00","Ewallet","9.00"
1105,"Del Rio","Home and lifestyle","27.00",2,"2021-10-16","14:30:00","Ewallet","5.00"
1106,"Rosenberg","Fashion accessories","66.00",3,"2022-03-01","15:58:00","Ewallet","7.00"
1107,"Waxahachie","Home and lifestyle","73.00",1,"2020-04-03","08:52:00","Ewallet","9.00"
1108,"Friendswood","Fashion accessories","47.00",2,"2022-02-23","15:50:00","Ewallet","4.00"
1109,"Edinburg","Home and lifestyle","80.00",1,"2020-07-14","07:38:00","Ewallet","9.00"
1110,"Rockwall","Fashion accessories","52.00",1,"2021-04-22","12:44:00","Ewallet","7.00"
1111,"McAllen","Home and lifestyle","15.00",3,"2021-09-18","22:20:00","Ewallet","4.00"
1112,"Garland","Fashion accessories","77.00",2,"2021-08-01","12:07:00","Ewallet","9.00"
1113,"Little Elm","Home and lifestyle","71.00",2,"2023-04-18","10:04:00","Ewallet","7.00"
1114,"Mineral Wells","Fashion accessories","45.00",2,"2022-02-07","20:13:00","Ewallet","4.00"
1115,"Plano","Home and lifestyle","78.00",3,"2020-07-21","22:33:00","Ewallet","9.00"
1116,"San Marcos","Fashion accessories","55.00",3,"2021-01-22","12:01:00","Ewallet","5.00"
1117,"Baytown","Home and lifestyle","52.00",2,"2020-11-01","17:33:00","Ewallet","6.00"
1118,"Waxahachie","Fashion accessories","31.00",3,"2021-06-17","22:42:00","Ewallet","6.00"
1119,"Sugar Land","Home and lifestyle","64.00",3,"2023-08-04","20:17:00","Ewallet","6.00"
1120,"Burleson","Fashion accessories","48.00",2,"2022-02-28","22:55:00","Ewallet","4.00"
1121,"DeSoto","Home and lifestyle","80.00",3,"2023-11-06","19:21:00","Ewallet","5.00"
1122,"Lubbock","Fashion accessories","75.00",1,"2023-01-09","13:45:00","Ewallet","6.00"
1123,"Waxahachie","Home and lifestyle","77.00",1,"2021-12-09","06:39:00","Ewallet","4.00"
1124,"Lewisville","Fashion accessories","42.00",3,"2023-10-06","13:15:00","Ewallet","6.00"
1125,"Port Arthur","Home and lifestyle","66.00",1,"2023-03-13","21:46:00","Ewallet","6.00"
1126,"Brownwood","Fashion accessories","15.00",2,"2020-03-03","19:52:00","Ewallet","5.00"
1127,"North Richland Hills","Home and lifestyle","44.00",2,"2022-05-17","18:32:00","Ewallet","5.00"
1128,"Georgetown","Fashion accessories","38.00",3,"2021-07-22","14:04:00","Ewallet","6.00"
1129,"Lancaster","Home and lifestyle","63.00",2,"2023-01-27","19:40:00","Ewallet","4.00"
1130,"Fort Worth","Fashion accessories","17.00",1,"2021-11-19","21:26:00","Ewallet","9.00"
1131,"Waco","Home and lifestyle","58.00",2,"2021-11-10","13:50:00","Ewallet","5.00"
1132,"Midland","Fashion accessories","66.00",1,"2021-11-17","14:08:00","Ewallet","9.00"
1133,"Seguin","Home and lifestyle","66.00",2,"2023-06-13","20:28:00","Ewallet","5.00"
1134,"Temple","Fashion accessories","20.00",2,"2022-01-25","17:38:00","Ewallet","6.00"
1135,"Bryan","Home and lifestyle","63.00",3,"2020-05-03","11:55:00","Ewallet","9.00"
1136,"Midland","Fashion accessories","71.00",3,"2021-01-19","12:18:00","Ewallet","8.00"
1137,"Weslaco","Home and lifestyle","42.00",1,"2021-10-09","10:26:00","Cash","9.00"
1138,"Alice","Fashion accessories","22.00",2,"2023-07-06","06:11:00","Ewallet","9.00"
1139,"Waxahachie","Home and lifestyle","66.00",1,"2022-07-07","22:04:00","Ewallet","7.00"
1140,"Little Elm","Fashion accessories","28.00",2,"2021-11-05","11:18:00","Ewallet","4.00"
1141,"Weslaco","Home and lifestyle","27.00",3,"2020-06-27","18:28:00","Cash","5.00"
1142,"Burleson","Fashion accessories","78.00",3,"2022-12-03","09:50:00","Ewallet","7.00"
1143,"Plano","Home and lifestyle","58.00",3,"2022-12-01","22:30:00","Ewallet","4.00"
1144,"Lake Jackson","Fashion accessories","29.00",2,"2022-01-19","18:33:00","Ewallet","6.00"
1145,"Flower Mound","Home and lifestyle","43.00",1,"2022-02-07","12:46:00","Ewallet","6.00"
1146,"Edinburg","Fashion accessories","61.00",1,"2020-07-22","18:58:00","Ewallet","6.00"
1147,"Texas City","Home and lifestyle","78.00",1,"2020-01-13","21:07:00","Ewallet","5.00"
1148,"Bedford","Fashion accessories","57.00",3,"2022-01-18","10:56:00","Ewallet","9.00"
1149,"Temple","Home and lifestyle","77.00",2,"2022-05-03","16:38:00","Ewallet","9.00"
1150,"Temple","Fashion accessories","67.00",3,"2022-07-23","09:42:00","Ewallet","9.00"
1151,"Garland","Home and lifestyle","84.00",3,"2022-03-30","09:20:00","Ewallet","8.00"
1152,"New Braunfels","Fashion accessories","47.00",1,"2021-10-01","19:15:00","Ewallet","6.00"
1153,"San Antonio","Home and lifestyle","72.00",3,"2020-01-07","09:37:00","Ewallet","7.00"
1154,"Mansfield","Fashion accessories","15.00",1,"2020-11-24","16:40:00","Ewallet","4.00"
1155,"Fort Worth","Home and lifestyle","63.00",3,"2021-06-23","12:57:00","Ewallet","7.00"
1156,"Pflugerville","Fashion accessories","45.00",2,"2023-08-21","16:05:00","Ewallet","4.00"
1157,"Baytown","Home and lifestyle","81.00",3,"2022-02-15","07:23:00","Ewallet","7.00"
1158,"Longview","Fashion accessories","27.00",3,"2022-10-27","19:48:00","Ewallet","5.00"
1159,"Denton","Home and lifestyle","40.00",2,"2020-05-10","15:58:00","Ewallet","8.00"
1160,"Weslaco","Fashion accessories","19.00",1,"2021-07-20","15:58:00","Cash","5.00"
1161,"Canyon","Home and lifestyle","85.00",2,"2022-02-07","07:57:00","Ewallet","7.00"
1162,"Pearland","Fashion accessories","34.00",1,"2022-06-28","11:22:00","Ewallet","5.00"
1163,"Pasadena","Home and lifestyle","59.00",3,"2022-08-27","13:17:00","Ewallet","7.00"
1164,"Schertz","Fashion accessories","21.00",1,"2023-03-28","08:45:00","Ewallet","8.00"
1165,"San Angelo","Home and lifestyle","49.00",2,"2021-12-25","12:09:00","Ewallet","5.00"
1166,"Austin","Fashion accessories","50.00",1,"2021-11-15","20:28:00","Ewallet","9.00"
1167,"Pharr","Home and lifestyle","42.00",3,"2021-09-05","18:37:00","Ewallet","6.00"
1168,"San Angelo","Fashion accessories","36.00",2,"2022-04-26","06:56:00","Ewallet","9.00"
1169,"San Antonio","Home and lifestyle","22.00",3,"2022-06-19","08:38:00","Ewallet","7.00"
1170,"Galveston","Fashion accessories","22.00",1,"2020-10-10","13:07:00","Ewallet","8.00"
1171,"Georgetown","Home and lifestyle","53.00",1,"2023-08-12","16:50:00","Ewallet","4.00"
1172,"Mansfield","Fashion accessories","49.00",3,"2023-09-25","17:44:00","Ewallet","9.00"
1173,"Waxahachie","Home and lifestyle","83.00",2,"2020-06-19","22:02:00","Ewallet","5.00"
1174,"Nacogdoches","Fashion accessories","19.00",2,"2023-06-01","19:26:00","Ewallet","5.00"
1175,"Lake Jackson","Home and lifestyle","72.00",2,"2021-02-15","21:51:00","Ewallet","7.00"
1176,"Texas City","Fashion accessories","56.00",1,"2022-09-29","15:01:00","Ewallet","7.00"
1177,"Kerrville","Home and lifestyle","37.00",1,"2022-07-24","14:58:00","Ewallet","4.00"
1178,"Waxahachie","Fashion accessories","44.00",3,"2022-11-02","07:13:00","Ewallet","5.00"
1179,"San Antonio","Home and lifestyle","47.00",3,"2021-05-04","15:37:00","Ewallet","9.00"
1180,"Mission","Fashion accessories","81.00",2,"2023-06-09","11:53:00","Ewallet","5.00"
1181,"Odessa","Home and lifestyle","38.00",1,"2022-06-27","20:53:00","Ewallet","8.00"
1182,"Lubbock","Fashion accessories","61.00",3,"2021-11-02","08:10:00","Ewallet","5.00"
1183,"Mineral Wells","Home and lifestyle","76.00",2,"2022-10-19","07:32:00","Ewallet","4.00"
1184,"Galveston","Fashion accessories","50.00",2,"2021-08-20","12:38:00","Ewallet","6.00"
1185,"Coppell","Home and lifestyle","19.00",2,"2020-03-02","18:11:00","Ewallet","6.00"
1186,"DeSoto","Fashion accessories","48.00",1,"2021-11-11","15:03:00","Ewallet","6.00"
1187,"Canyon","Home and lifestyle","56.00",2,"2023-12-01","19:07:00","Ewallet","8.00"
1188,"Coppell","Fashion accessories","35.00",2,"2020-08-06","10:25:00","Ewallet","7.00"
1189,"Grand Prairie","Home and lifestyle","69.00",2,"2022-07-11","09:07:00","Ewallet","6.00"
1190,"Farmers Branch","Fashion accessories","56.00",3,"2020-02-24","18:24:00","Ewallet","5.00"
1191,"College Station","Home and lifestyle","78.00",1,"2020-03-18","21:16:00","Ewallet","9.00"
1192,"Houston","Fashion accessories","36.00",2,"2021-05-19","22:18:00","Ewallet","9.00"
1193,"Pflugerville","Home and lifestyle","44.00",3,"2020-05-12","18:46:00","Ewallet","8.00"
1194,"Rockwall","Fashion accessories","49.00",3,"2021-10-09","16:21:00","Ewallet","4.00"
1195,"Sugar Land","Home and lifestyle","24.00",1,"2020-05-17","12:48:00","Ewallet","9.00"
1196,"Sherman","Fashion accessories","51.00",3,"2020-08-08","22:01:00","Ewallet","6.00"
1197,"McKinney","Home and lifestyle","15.00",3,"2020-05-22","07:52:00","Ewallet","7.00"
1198,"Odessa","Fashion accessories","16.00",1,"2021-11-27","06:18:00","Ewallet","9.00"
1199,"Pasadena","Home and lifestyle","55.00",3,"2022-08-16","12:20:00","Ewallet","8.00"
1200,"San Antonio","Fashion accessories","41.00",3,"2021-04-07","20:41:00","Ewallet","8.00"
1201,"North Richland Hills","Home and lifestyle","44.00",1,"2023-12-29","14:54:00","Ewallet","7.00"
1202,"Round Rock","Fashion accessories","41.00",3,"2021-11-20","13:09:00","Ewallet","8.00"
1203,"Little Elm","Home and lifestyle","16.00",3,"2020-08-03","15:20:00","Ewallet","7.00"
1204,"Tyler","Fashion accessories","35.00",2,"2023-07-20","14:54:00","Ewallet","9.00"
1205,"Lewisville","Home and lifestyle","75.00",1,"2021-08-27","09:43:00","Ewallet","8.00"
1206,"Conroe","Fashion accessories","30.00",3,"2022-04-26","07:22:00","Ewallet","4.00"
1207,"Missouri City","Home and lifestyle","15.00",3,"2022-02-20","07:00:00","Credit card","6.00"
1208,"Killeen","Fashion accessories","66.00",2,"2022-07-01","18:06:00","Ewallet","7.00"
1209,"Lancaster","Home and lifestyle","21.00",3,"2020-07-28","20:08:00","Ewallet","7.00"
1210,"Rosenberg","Fashion accessories","59.00",3,"2020-12-25","07:43:00","Ewallet","5.00"
1211,"Grand Prairie","Home and lifestyle","67.00",2,"2023-11-13","10:32:00","Ewallet","4.00"
1212,"El Paso","Fashion accessories","32.00",3,"2021-02-25","19:58:00","Ewallet","6.00"
1213,"San Antonio","Home and lifestyle","28.00",3,"2022-09-25","18:37:00","Ewallet","5.00"
1214,"Lewisville","Fashion accessories","72.00",2,"2020-09-03","17:04:00","Ewallet","5.00"
1215,"Houston","Home and lifestyle","58.00",1,"2022-07-25","20:22:00","Ewallet","4.00"
1216,"Georgetown","Fashion accessories","59.00",1,"2020-10-04","16:55:00","Ewallet","5.00"
1217,"League City","Home and lifestyle","45.00",1,"2020-06-04","10:50:00","Ewallet","7.00"
1218,"Cleburne","Fashion accessories","34.00",3,"2021-01-21","17:45:00","Ewallet","4.00"
1219,"North Richland Hills","Home and lifestyle","30.00",1,"2021-12-27","20:36:00","Ewallet","4.00"
1220,"Allen","Fashion accessories","18.00",2,"2022-03-09","15:35:00","Ewallet","9.00"
1221,"Grapevine","Home and lifestyle","65.00",1,"2023-10-28","09:33:00","Ewallet","4.00"
1222,"Hurst","Fashion accessories","30.00",2,"2023-07-06","14:00:00","Ewallet","9.00"
1223,"Cleburne","Home and lifestyle","28.00",1,"2021-09-29","09:25:00","Ewallet","9.00"
1224,"Sugar Land","Fashion accessories","53.00",2,"2022-01-27","14:28:00","Ewallet","7.00"
1225,"San Antonio","Home and lifestyle","66.00",1,"2020-03-11","10:01:00","Ewallet","8.00"
1226,"Alamo","Fashion accessories","77.00",3,"2020-02-04","15:28:00","Ewallet","7.00"
1227,"Little Elm","Home and lifestyle","50.00",1,"2021-04-24","14:58:00","Ewallet","4.00"
1228,"Dallas","Fashion accessories","41.00",1,"2020-12-27","09:58:00","Ewallet","5.00"
1229,"Waxahachie","Home and lifestyle","80.00",1,"2022-12-04","17:43:00","Ewallet","7.00"
1230,"Fort Worth","Fashion accessories","46.00",3,"2022-10-21","22:28:00","Ewallet","4.00"
1231,"Baytown","Home and lifestyle","66.00",3,"2023-05-01","16:48:00","Ewallet","6.00"
1232,"Waxahachie","Fashion accessories","46.00",2,"2023-01-16","16:26:00","Ewallet","5.00"
1233,"Tyler","Home and lifestyle","28.00",3,"2021-02-03","22:27:00","Ewallet","7.00"
1234,"Round Rock","Fashion accessories","74.00",2,"2020-09-26","09:14:00","Ewallet","4.00"
1235,"Hurst","Home and lifestyle","47.00",3,"2022-09-17","07:20:00","Ewallet","7.00"
1236,"Midland","Fashion accessories","19.00",1,"2020-02-18","09:18:00","Ewallet","5.00"
1237,"Del Rio","Home and lifestyle","62.00",3,"2022-12-08","07:16:00","Ewallet","4.00"
1238,"San Angelo","Fashion accessories","39.00",1,"2022-07-15","18:55:00","Ewallet","6.00"
1239,"Southlake","Home and lifestyle","36.00",2,"2022-01-30","16:31:00","Ewallet","4.00"
1240,"Midland","Fashion accessories","75.00",3,"2021-01-02","07:17:00","Ewallet","6.00"
1241,"Rowlett","Home and lifestyle","63.00",1,"2020-04-01","07:00:00","Ewallet","4.00"
1242,"Austin","Fashion accessories","26.00",1,"2021-11-09","14:36:00","Ewallet","9.00"
1243,"Canyon","Home and lifestyle","80.00",2,"2022-01-03","15:11:00","Ewallet","8.00"
1244,"Nacogdoches","Fashion accessories","63.00",3,"2021-08-29","14:37:00","Ewallet","5.00"
1245,"Conroe","Home and lifestyle","83.00",2,"2020-01-17","11:44:00","Ewallet","8.00"
1246,"Brownsville","Fashion accessories","25.00",2,"2020-10-02","17:47:00","Ewallet","5.00"
1247,"Round Rock","Home and lifestyle","48.00",2,"2022-01-12","15:54:00","Ewallet","8.00"
1248,"San Antonio","Fashion accessories","63.00",2,"2020-10-30","09:31:00","Ewallet","9.00"
1249,"Weslaco","Home and lifestyle","48.00",3,"2021-09-18","09:56:00","Cash","6.00"
1250,"New Braunfels","Fashion accessories","34.00",3,"2021-11-20","08:04:00","Ewallet","6.00"
1251,"Coppell","Home and lifestyle","78.00",3,"2023-01-19","22:37:00","Ewallet","5.00"
1252,"Corpus Christi","Fashion accessories","30.00",1,"2021-06-29","14:19:00","Ewallet","7.00"
1253,"Rockwall","Home and lifestyle","15.00",3,"2020-01-23","09:59:00","Ewallet","9.00"
1254,"Rockwall","Fashion accessories","70.00",1,"2021-04-02","10:57:00","Ewallet","9.00"
1255,"Little Elm","Home and lifestyle","36.00",3,"2021-12-25","21:55:00","Ewallet","8.00"
1256,"Midland","Fashion accessories","24.00",1,"2020-01-05","19:32:00","Ewallet","4.00"
1257,"Rowlett","Home and lifestyle","78.00",3,"2023-01-08","10:52:00","Ewallet","7.00"
1258,"Georgetown","Fashion accessories","72.00",3,"2021-07-19","07:04:00","Ewallet","9.00"
1259,"Mineral Wells","Home and lifestyle","48.00",2,"2020-02-25","12:15:00","Ewallet","8.00"
1260,"Alamo","Fashion accessories","31.00",1,"2021-04-16","19:42:00","Ewallet","7.00"
1261,"San Marcos","Home and lifestyle","22.00",3,"2020-05-08","08:58:00","Ewallet","5.00"
1262,"Eagle Pass","Fashion accessories","73.00",2,"2021-11-23","07:34:00","Ewallet","5.00"
1263,"Frisco","Home and lifestyle","22.00",2,"2020-12-07","17:46:00","Ewallet","9.00"
1264,"Lufkin","Fashion accessories","18.00",2,"2023-02-13","07:56:00","Ewallet","6.00"
1265,"Midland","Home and lifestyle","21.00",2,"2023-10-16","19:07:00","Ewallet","5.00"
1266,"League City","Fashion accessories","36.00",1,"2021-10-25","17:21:00","Ewallet","7.00"
1267,"Rowlett","Home and lifestyle","71.00",3,"2021-08-03","06:20:00","Ewallet","9.00"
1268,"Schertz","Fashion accessories","39.00",1,"2022-03-09","06:35:00","Ewallet","9.00"
1269,"Big Spring","Home and lifestyle","76.00",3,"2021-06-28","11:57:00","Ewallet","7.00"
1270,"Angleton","Fashion accessories","15.00",3,"2021-10-27","16:07:00","Ewallet","4.00"
1271,"Round Rock","Home and lifestyle","16.00",1,"2022-01-21","19:54:00","Ewallet","4.00"
1272,"Harlingen","Fashion accessories","49.00",2,"2021-12-02","21:49:00","Ewallet","6.00"
1273,"Sugar Land","Home and lifestyle","45.00",2,"2023-06-19","17:54:00","Ewallet","9.00"
1274,"North Richland Hills","Fashion accessories","17.00",1,"2021-01-03","16:09:00","Ewallet","6.00"
1275,"Grapevine","Home and lifestyle","37.00",1,"2021-10-24","16:51:00","Ewallet","6.00"
1276,"El Paso","Fashion accessories","28.00",3,"2020-12-07","18:20:00","Ewallet","5.00"
1277,"Dallas","Home and lifestyle","42.00",2,"2021-11-11","09:58:00","Ewallet","5.00"
1278,"Eagle Pass","Fashion accessories","55.00",1,"2021-01-19","19:05:00","Ewallet","5.00"
1279,"Euless","Home and lifestyle","47.00",1,"2021-05-10","06:17:00","Ewallet","5.00"
1280,"Midland","Fashion accessories","51.00",3,"2020-03-24","21:37:00","Ewallet","4.00"
1281,"Pearland","Home and lifestyle","72.00",3,"2022-03-23","20:23:00","Ewallet","8.00"
1282,"Alice","Fashion accessories","67.00",3,"2022-10-12","22:20:00","Ewallet","7.00"
1283,"Port Arthur","Home and lifestyle","74.00",2,"2020-09-02","06:03:00","Ewallet","4.00"
1284,"Dallas","Fashion accessories","78.00",1,"2023-05-06","16:09:00","Ewallet","7.00"
1285,"Kerrville","Home and lifestyle","25.00",3,"2021-05-11","11:23:00","Ewallet","5.00"
1286,"Pearland","Fashion accessories","63.00",2,"2023-07-02","13:27:00","Ewallet","7.00"
1287,"Baytown","Home and lifestyle","21.00",2,"2022-04-01","22:05:00","Ewallet","7.00"
1288,"Baytown","Fashion accessories","72.00",3,"2022-10-01","07:54:00","Ewallet","7.00"
1289,"Pearland","Home and lifestyle","20.00",2,"2021-11-08","07:32:00","Ewallet","9.00"
1290,"Friendswood","Fashion accessories","41.00",3,"2021-06-04","06:29:00","Ewallet","5.00"
1291,"Tyler","Home and lifestyle","79.00",1,"2022-08-27","19:44:00","Ewallet","8.00"
